alpha,seed,v_orbit,tau_var,eta_var
5.4,8,0.0,0.0,0.0
5.4,10,0.6525703950588149,0.7875,0.8469360339506173
5.4,9,0.29894538272713017,0.3733333333333333,1.7120666666666664
5.4,11,0.0,0.0,0.00617283950617284
5.4,12,0.0,0.0,0.0
5.4,13,0.0,0.0,0.0
5.4,14,0.0,0.0,0.0
5.4,15,0.0,0.0,0.0
5.4,16,0.0,0.13888888888888887,1.8672839506172838
5.4,17,0.0,0.0,0.0
5.4,18,0.0,0.0,0.0
5.4,19,0.0,0.0,0.0
5.4,21,0.0,0.0,0.0
5.4,20,0.0,0.0,0.0
5.4,22,0.0,0.0,0.00617283950617284
5.4,25,0.0,0.0,0.0
5.4,24,0.009288520152713003,0.3733333333333333,0.3304193672839506
5.4,23,0.0,0.0,0.00444444444444446
5.4,26,0.0,0.0,0.0
5.4,27,1.2840119596384751,0.37333333333333335,13.450883950617282
5.4,28,0.14993058792958583,0.2222222222222222,0.7817037037037036
5.4,29,0.0,0.0,0.0
5.4,30,0.0,0.0,0.0
5.4,31,0.0,0.0,0.006172839506172837
5.4,32,0.0,0.0,0.0
5.4,33,0.0,0.0,0.0
5.4,34,0.0,0.0,0.0
5.4,35,0.0,0.0,4.930380657631324e-32
5.4,36,0.0,0.0,0.0
5.4,37,0.0,0.0,0.0
5.4,38,0.00020633406904309833,0.1388888888888889,1.834969135802468
5.4,39,0.3700393956217216,0.3288888888888889,6.468703395061728
5.4,40,0.0,0.0,0.00617283950617284
5.4,41,0.0026575828092770325,0.13888888888888887,0.036420987654320974
5.4,42,0.0,0.0,0.0
5.4,43,0.0,0.0,0.0
5.4,45,0.0,0.0,0.0
5.4,44,0.0,0.0,0.0
5.4,46,0.5354627035050353,0.37888888888888883,1.6958224537037037
5.4,47,0.0,0.0,0.0
5.4,48,4.659061595233166,0.42666666666666664,19.3730774691358
5.4,49,0.0,0.0,0.0
5.6,0,4.1526525753393395,0.7497222222222222,6.102924305555555
5.6,1,0.0,0.0,0.0
5.6,2,0.0,0.0,0.0
5.6,3,0.0,0.0,0.0
5.6,4,0.0,0.0,0.0
5.6,5,0.0,0.0,0.0
5.6,7,0.0,0.0,0.0
5.6,6,0.0,0.0,0.0
5.6,8,0.0,0.0,0.006172839506172844
5.6,9,0.0,0.0,0.0
5.6,10,0.7192415752832417,0.7875,0.9386489969135803
5.6,11,0.0,0.0,0.00617283950617284
5.6,12,0.0,0.0,0.0
5.6,13,0.0,0.0,7.888609052210118e-31
5.6,15,0.0,0.0,1.9721522630525295e-31
5.6,14,0.7191340855499733,0.676388888888889,1.305247222222222
5.6,16,0.0,0.0,0.0
5.6,17,0.03546166209113724,0.2222222222222222,2.1498859739368994
5.6,18,0.0,0.0,0.0
5.6,20,0.0,0.0,0.0
5.6,19,0.03515100752281116,0.13888888888888887,0.37036658950617285
5.6,21,0.0,0.0,0.0
5.6,22,0.0,0.0,0.00617283950617284
5.6,23,0.0,0.0,0.006172839506172835
5.6,25,0.0,0.0,0.0
5.6,26,0.0,0.0,0.0
5.6,24,0.003317851830215419,0.13888888888888887,0.08310617283950608
5.6,27,0.0,0.1388888888888889,1.4222222222222214
5.6,28,0.0,0.0,0.0
5.6,29,8.904831764872016,0.7875,28.7997338734568
5.6,30,0.0,0.0,0.0
5.6,31,0.0,0.0,0.006172839506172837
5.6,32,0.0,0.0,0.00617283950617284
5.6,33,0.0,0.0,0.0
5.6,34,0.5648542668918287,0.2222222222222222,2.627956481481482
5.6,36,0.0,0.0,4.930380657631324e-32
5.6,35,0.0,0.0,0.0
5.6,37,0.0,0.0,0.0
5.6,39,0.0,0.0,0.0
5.6,38,0.007428026485556955,0.1388888888888889,2.6213888888888883
5.6,40,0.0,0.0,0.00617283950617284
5.6,41,0.0,0.0,0.0
5.6,42,0.0,0.0,0.004444444444444449
5.6,43,0.0,0.0,7.888609052210118e-31
5.6,45,0.0,0.0,0.0
5.6,44,0.0,0.0,0.0
5.6,46,0.8740699201680587,0.37888888888888883,2.7142354166666665
5.6,47,0.0,0.0,0.0
5.6,48,0.0,0.0,0.0
5.6,49,0.0,0.0,0.0
5.8,0,0.21220960865519842,0.7875,0.4282870177469135
5.8,1,0.0,0.0,0.006172839506172844
5.8,2,0.0,0.0,0.0
5.8,3,0.0,0.0,0.0
5.8,5,0.0,0.0,0.0
5.8,6,0.0,0.0,0.0
5.8,4,0.1867836761380455,0.49888888888888894,2.133313194444445
5.8,7,0.0,0.0,0.0
5.8,10,0.7531650472666214,0.7875,0.9578228395061726
5.8,8,1.771885260203381,0.5155555555555555,3.7060564043209876
5.8,9,0.0,0.0,0.0
5.8,11,0.0,0.0,0.00617283950617284
5.8,12,0.0,0.0,0.0
5.8,13,3.410694569337453,0.6763888888888889,5.2111132630315495
5.8,14,0.5938675580298446,0.6763888888888889,1.0183391203703702
5.8,15,0.0,0.0,1.9721522630525295e-31
5.8,16,0.0,0.0,0.0
5.8,17,0.0,0.0,0.006172839506172827
5.8,18,0.0,0.0,0.0
5.8,19,0.0,0.0,4.930380657631324e-32
5.8,20,0.0,0.0,0.0
5.8,21,0.0,0.0,0.0
5.8,22,0.0,0.13888888888888887,0.17839506172839492
5.8,23,0.0,0.0,0.006172839506172844
5.8,24,0.0021097658559672133,0.13888888888888887,0.04626543209876543
5.8,25,0.0,0.0,0.0
5.8,26,0.0,0.0,0.005208333333333339
5.8,27,2.051657869742591,0.37888888888888883,5.418722222222222
5.8,28,0.0,0.0,4.930380657631324e-32
5.8,29,1.2736159903745126,0.7875,9.026469444444444
5.8,30,0.5578147846527859,0.7497222222222222,0.9260111111111109
5.8,31,0.0,0.0,0.0
5.8,32,0.0,0.0,0.00617283950617284
5.8,33,0.0,0.0,0.0
5.8,35,0.0,0.0,0.0
5.8,34,0.7211920435003799,0.2222222222222222,3.327377777777777
5.8,36,0.0,0.0,4.930380657631324e-32
5.8,37,0.0,0.0,0.0
5.8,38,0.0,0.0,0.0
5.8,40,0.0,0.0,0.00617283950617284
5.8,39,2.7280433868963665,0.37888888888888883,7.796508024691359
5.8,41,0.0,0.0,0.0
5.8,42,0.0,0.0,0.0
5.8,43,0.0,0.0,0.0
5.8,44,0.0,0.0,0.0
5.8,45,0.0,0.0,0.0
5.8,47,0.0,0.0,0.0
5.8,46,0.8293301016259766,0.37888888888888883,2.6128564043209876
5.8,48,0.0,0.0,0.0
5.8,49,0.0,0.0,0.0
6.0,0,0.2508438305790958,0.7875,0.5430944251543212
6.0,1,0.0,0.0,0.006172839506172844
6.0,2,0.00907998862583445,0.13888888888888887,0.3158256172839507
6.0,3,0.0,0.0,0.0
6.0,4,0.45436015482792735,0.4988888888888889,2.5400527777777766
6.0,5,0.0,0.0,0.0
6.0,7,0.0,0.0,0.0
6.0,8,0.0,0.0,0.0
6.0,6,0.02587016557664242,0.13888888888888887,0.8257728395061731
6.0,9,0.0,0.0,0.0
6.0,10,7.070209739870772,0.676388888888889,10.55280524691358
6.0,11,0.0,0.0,0.0
6.0,12,0.0,0.0,0.0
6.0,13,0.06127529929723898,0.7875,0.3299969135802469
6.0,14,0.5699333102497092,0.7875,0.7537458762002742
6.0,15,0.0,0.0,1.9721522630525295e-31
6.0,16,2.0083521090888232,0.7497222222222222,6.453235802469135
6.0,18,0.053362942272241115,0.2222222222222222,0.7218469135802468
6.0,17,0.0,0.0,0.00617283950617284
6.0,19,0.0,0.0,0.0
6.0,20,0.0,0.0,0.0
6.0,21,1.9932369070978684e-18,0.1388888888888889,0.06805555555555559
6.0,22,0.0,0.0,0.0
6.0,23,0.0,0.0,0.00617283950617284
6.0,25,0.0,0.0,0.0
6.0,24,5.3026216409925034e-18,0.1388888888888889,0.061728395061728454
6.0,26,0.0,0.0,0.0
6.0,28,0.0,0.0,0.0
6.0,27,0.0,0.0,0.0
6.0,30,0.04516850594145406,0.7875,0.20041543209876542
6.0,29,1.5698732863794322,0.7875,10.508919444444443
6.0,31,0.0,0.0,0.0
6.0,32,0.0,0.0,0.0
6.0,33,0.0,0.0,0.0
6.0,34,0.0,0.0,0.0
6.0,35,0.0,0.0,0.0
6.0,36,0.0,0.0,0.0
6.0,37,0.0,0.0,0.0
6.0,38,0.0,0.0,0.0
6.0,40,0.0,0.0,0.0
6.0,39,0.23994056289223564,0.37888888888888883,2.5246814043209875
6.0,41,0.0,0.0,0.0
6.0,42,0.0,0.0,0.0
6.0,43,0.06610943572145675,0.22222222222222218,3.6766666666666663
6.0,44,0.0,0.0,0.0
6.0,45,0.0,0.0,0.0
6.0,47,0.0,0.0,0.0
6.0,46,0.8112718032243564,0.37888888888888883,2.584416358024691
6.0,48,0.0,0.0,0.0
6.0,49,0.0,0.0,0.0
